,industryCategory,stockId,stockName,type,updateDate
1628,半導體業,3638,F-IML,twse,2023-04-03
1629,電子工業,3638,F-IML,twse,2023-04-03
1630,其他電子類,3642,駿熠電,tpex,2022-11-19
1631,電子工業,3645,達邁,twse,2023-04-03
1632,電子零組件業,3645,達邁,twse,2023-04-03
1633,電子零組件業,3646,艾恩特,tpex,2023-04-03
1634,電子工業,3652,精聯,twse,2023-04-03
1635,電腦及週邊設備業,3652,精聯,tpex,2022-09-23
1636,電腦及週邊設備業,3652,精聯,twse,2023-04-03
1637,電子工業,3653,健策,twse,2023-04-03
1638,電子零組件業,3653,健策,twse,2023-04-03
1639,半導體業,3661,世芯-KY,twse,2023-04-03
1640,電子工業,3661,世芯-KY,twse,2023-04-03
1641,其他電子類,3663,鑫科,tpex,2023-04-03
1642,通信網路業,3664,安瑞-KY,tpex,2023-04-03
1643,其他電子業,3665,貿聯-KY,twse,2023-04-03
1644,電子工業,3665,貿聯-KY,twse,2023-04-03
1645,光電業,3666,光耀,tpex,2023-04-03
1646,光電業,3669,圓展,twse,2021-06-01
1647,通信網路業,3669,圓展,twse,2023-04-03
1648,電子工業,3669,圓展,twse,2023-04-03
1649,通信網路業,3672,康聯訊,tpex,2023-04-03
1650,光電業,3673,TPK-KY,twse,2023-04-03
1651,電子工業,3673,TPK-KY,twse,2023-04-03
1652,半導體業,3675,德微,tpex,2023-04-03
1653,電子工業,3679,新至陞,twse,2023-04-03
1654,電子零組件業,3679,新至陞,twse,2023-04-03
1655,半導體業,3680,家登,tpex,2023-04-03
1656,通信網路業,3682,亞太電,twse,2023-04-03
1657,電子工業,3682,亞太電,twse,2023-04-03
1658,通信網路業,3684,榮昌,tpex,2023-04-03
1659,光電業,3685,元創精密,tpex,2021-06-12
1660,電機機械,3685,元創精密,tpex,2023-04-03
1661,半導體業,3686,達能,twse,2023-04-03
1662,電子工業,3686,達能,twse,2023-04-03
1663,文化創意業,3687,歐買尬,tpex,2020-06-03
1664,電子商務業,3687,歐買尬,tpex,2023-04-03
1665,電子零組件業,3689,湧德,tpex,2023-04-03
1666,光電業,3691,碩禾,tpex,2023-04-03
1667,電腦及週邊設備業,3693,營邦,tpex,2023-04-03
1668,通信網路業,3694,海華,twse,2023-04-03
1669,電子工業,3694,海華,twse,2023-04-03
1670,半導體業,3697,F-晨星,twse,2023-04-03
1671,電子工業,3697,F-晨星,twse,2023-04-03
1672,光電業,3698,隆達,twse,2023-04-03
1673,電子工業,3698,隆達,twse,2023-04-03
1674,電子工業,3701,大眾控,twse,2023-04-03
1675,電腦及週邊設備業,3701,大眾控,twse,2023-04-03
1676,電子工業,3702,大聯大,twse,2023-04-03
1677,電子通路業,3702,大聯大,twse,2023-04-03
1678,電子工業,3702A,大聯大甲特,twse,2023-04-03
1679,電子通路業,3702A,大聯大甲特,twse,2023-04-03
1680,建材營造,3703,欣陸,twse,2023-04-03
1681,通信網路業,3704,合勤控,twse,2023-04-03
1682,電子工業,3704,合勤控,twse,2023-04-03
1683,化學生技醫療,3705,永信,twse,2023-04-03
1684,生技醫療業,3705,永信,twse,2023-04-03
1685,電子工業,3706,神達,twse,2023-04-03
1686,電腦及週邊設備業,3706,神達,twse,2023-04-03
1687,半導體業,3707,漢磊,tpex,2023-04-03
1688,化學工業,3708,上緯投控,twse,2023-04-03
1689,化學生技醫療,3708,上緯投控,twse,2023-04-03
1690,電腦及週邊設備業,3709,鑫聯大投控,tpex,2023-04-03
1691,電子零組件業,3710,連展投控,tpex,2023-04-03
1692,半導體業,3711,日月光投控,twse,2023-04-03
1693,電子工業,3711,日月光投控,twse,2023-04-03
1694,電子工業,3712,永崴投控,twse,2023-04-03
1695,電腦及週邊設備業,3712,永崴投控,twse,2023-04-03
1696,光電業,3713,新晶投控,tpex,2023-04-03
1697,光電業,3714,富采,twse,2023-04-03
1698,電子工業,3714,富采,twse,2023-04-03
1699,電子工業,3715,定穎投控,twse,2023-04-03
1700,電子零組件業,3715,定穎投控,twse,2023-04-03
1701,生技醫療業,4102,永日,tpex,2023-04-03
1702,化學生技醫療,4104,佳醫,twse,2023-04-03
1703,生技醫療業,4104,佳醫,twse,2023-04-03
1704,生技醫療業,4105,東洋,tpex,2023-04-03
1705,化學生技醫療,4106,雃博,twse,2023-04-03
1706,生技醫療業,4106,雃博,twse,2023-04-03
1707,生技醫療業,4107,邦特,tpex,2023-04-03
1708,化學生技醫療,4108,懷特,twse,2023-04-03
1709,生技醫療業,4108,懷特,twse,2023-04-03
1710,生技醫療業,4109,加捷生醫,tpex,2023-04-03
1711,生技醫療業,4111,濟生,tpex,2023-04-03
1712,建材營造,4113,聯上,tpex,2023-04-03
1713,生技醫療業,4114,健喬,tpex,2023-04-03
1714,生技醫療業,4116,明基醫,tpex,2023-04-03
1715,化學生技醫療,4119,旭富,twse,2023-04-03
1716,生技醫療業,4119,旭富,twse,2023-04-03
1717,生技醫療業,4120,友華,tpex,2023-04-03
1718,生技醫療業,4121,優盛,tpex,2023-04-03
1719,生技醫療業,4123,晟德,tpex,2023-04-03
1720,生技醫療業,4126,太醫,tpex,2023-04-03
1721,生技醫療業,4127,天良,tpex,2023-04-03
1722,生技醫療業,4128,中天,tpex,2023-04-03
1723,生技醫療業,4129,聯合,tpex,2023-04-03
1724,生技醫療業,4129A,聯合甲特,tpex,2023-04-03
1725,生技醫療業,4130,健亞,tpex,2023-04-03
1726,生技醫療業,4131,晶宇,tpex,2023-04-03
1727,化學生技醫療,4133,亞諾法,twse,2023-04-03
1728,生技醫療業,4133,亞諾法,twse,2023-04-03
1729,化學生技醫療,4137,麗豐-KY,twse,2023-04-03
1730,生技醫療業,4137,麗豐-KY,twse,2023-04-03
1731,生技醫療業,4138,曜亞,tpex,2023-04-03
1732,生技醫療業,4139,馬光-KY,tpex,2023-04-03
1733,化學生技醫療,4141,龍燈-KY,twse,2023-04-03
1734,生技醫療業,4141,龍燈-KY,twse,2023-04-03
1735,化學生技醫療,4142,國光生,twse,2023-04-03
1736,生技醫療業,4142,國光生,twse,2023-04-03
1737,化學生技醫療,4144,康聯-KY,twse,2023-04-03
1738,生技醫療業,4144,康聯-KY,twse,2023-04-03
1739,生技醫療業,4147,中裕,tpex,2023-04-03
1740,化學生技醫療,4148,全宇生技-KY,twse,2023-04-03
1741,生技醫療業,4148,全宇生技-KY,twse,2023-04-03
1742,生技醫療業,4152,台微體,tpex,2021-10-02
1743,生技醫療業,4153,鈺緯,tpex,2023-04-03
1744,生技醫療業,4154,樂威科-KY,tpex,2023-04-03
1745,化學生技醫療,4155,訊映,twse,2023-04-03
1746,生技醫療業,4155,訊映,twse,2023-04-03
1747,生技醫療業,4157,太景*-KY,tpex,2023-04-03
1748,生技醫療業,4160,創源,tpex,2023-04-03
1749,生技醫療業,4161,聿新科,tpex,2023-04-03
1750,生技醫療業,4162,智擎,tpex,2023-04-03
1751,生技醫療業,4163,鐿鈦,tpex,2023-04-03
1752,化學生技醫療,4164,承業醫,twse,2023-04-03
1753,生技醫療業,4164,承業醫,twse,2023-04-03
1754,生技醫療業,4167,松瑞藥,tpex,2023-04-03
1755,生技醫療業,4168,醣聯,tpex,2023-04-03
1756,農業科技業,4171,瑞基,tpex,2023-04-03
1757,生技醫療業,4173,久裕,tpex,2023-04-03
1758,生技醫療業,4174,浩鼎,tpex,2023-04-03
1759,生技醫療業,4175,杏一,tpex,2023-04-03
1760,生技醫療業,4183,福永生技,tpex,2023-04-03
1761,生技醫療業,4188,安克,tpex,2023-04-03
1762,化學生技醫療,4190,佐登-KY,twse,2023-04-03
1763,生技醫療業,4190,佐登-KY,twse,2023-04-03
1764,生技醫療業,4192,杏國,tpex,2023-04-03
1765,生技醫療業,4198,欣大健康,tpex,2023-04-03
1766,食品工業,4205,中華食,tpex,2023-04-03
1767,食品工業,4207,環泰,tpex,2023-04-03
1768,塑膠工業,4303,信立,tpex,2023-04-03
1769,塑膠工業,4304,勝昱,tpex,2023-04-03
1770,塑膠工業,4305,世坤,tpex,2023-04-03
1771,塑膠工業,4306,炎洲,twse,2023-04-03
1772,紡織纖維,4401,東隆興,tpex,2023-04-03
1773,紡織纖維,4402,福大,tpex,2023-04-03
1774,紡織纖維,4406,新昕纖,tpex,2023-04-03
1775,紡織纖維,4413,飛寶企業,tpex,2023-04-03
1776,紡織纖維,4414,如興,twse,2023-04-03
1777,建材營造,4416,三圓,tpex,2023-04-03
1778,紡織纖維,4417,金洲,tpex,2023-04-03
1779,紡織纖維,4419,元勝,tpex,2023-04-03
1780,紡織纖維,4420,光明,tpex,2023-04-03
1781,紡織纖維,4426,利勤,twse,2023-04-03
1782,紡織纖維,4429,聚紡,tpex,2022-05-27
1783,其他,4430,耀億,tpex,2023-04-03
1784,紡織纖維,4432,銘旺實,tpex,2023-04-03
1785,紡織纖維,4433,興采,tpex,2023-04-03
1786,紡織纖維,4438,廣越,twse,2023-04-03
1787,紡織纖維,4439,冠星-KY,twse,2023-04-03
1788,紡織纖維,4440,宜新實業,twse,2023-04-03
1789,電機機械,4502,健信,tpex,2023-04-03
1790,電機機械,4503,金雨,tpex,2023-04-03
1791,電機機械,4506,崇友,tpex,2023-04-03
1792,電機機械,4510,高鋒,tpex,2023-04-03
1793,電機機械,4513,福裕,tpex,2023-04-03
1794,電機機械,4523,永彰,tpex,2023-04-03
1795,電機機械,4526,東台,twse,2023-04-03
1796,電機機械,4527,方土霖,tpex,2023-04-03
1797,電機機械,4528,江興鍛,tpex,2023-04-03
1798,其他,4529,淳紳,tpex,2023-04-03
1799,電機機械,4530,宏易,tpex,2023-04-03
1800,電機機械,4532,瑞智,twse,2023-04-03
1801,電機機械,4533,協易機,tpex,2023-04-03
1802,電機機械,4534,慶騰,tpex,2023-04-03
1803,電機機械,4535,至興,tpex,2023-04-03
1804,其他,4536,拓凱,twse,2023-04-03
1805,電機機械,4538,大詠城,tpex,2023-04-03
1806,電機機械,4540,全球傳動,twse,2023-04-03
1807,其他,4541,晟田,tpex,2023-04-03
1808,電子零組件業,4542,科嶠,tpex,2023-04-03
1809,電機機械,4543,萬在,tpex,2023-04-03
1810,電子工業,4545,銘鈺,twse,2023-04-03
1811,電子零組件業,4545,銘鈺,twse,2023-04-03
1812,電機機械,4549,桓達,tpex,2023-04-03
1813,電機機械,4550,長佳,tpex,2023-04-03
1814,汽車工業,4551,智伸科,twse,2023-04-03
1815,電機機械,4552,力達-KY,twse,2023-04-03
1816,其他電子類,4554,橙的,tpex,2023-04-03
1817,電機機械,4555,氣立,twse,2023-04-03
1818,其他,4556,旭然,tpex,2023-04-03
1819,汽車工業,4557,永新-KY,twse,2023-04-03
1820,電機機械,4558,寶緯,tpex,2023-04-03
1821,電機機械,4560,強信-KY,twse,2023-04-03
1822,電機機械,4561,健椿,tpex,2023-04-03
1823,電機機械,4562,穎漢,twse,2023-04-03
1824,電機機械,4563,百德,tpex,2023-04-03
1825,電機機械,4564,元翎,twse,2023-04-03
1826,電機機械,4566,時碩工業,twse,2023-04-03
1827,電機機械,4568,科際精密,tpex,2023-04-03
1828,電機機械,4571,鈞興-KY,twse,2023-04-03
1829,電機機械,4572,駐龍,twse,2023-04-03
1830,電機機械,4576,大銀微系統,twse,2023-04-03
1831,其他電子類,4577,達航科技,tpex,2023-04-03
1832,電機機械,4580,捷流閥業,tpex,2023-04-03
1833,汽車工業,4581,光隆精密-KY,twse,2023-04-03
1834,電機機械,4583,台灣精銳,twse,2023-04-03
1835,電機機械,4584,君帆,tpex,2023-04-03
1836,電器電纜,4609,唐鋒,tpex,2023-04-03
1837,化學工業,4702,中美實,tpex,2023-04-03
1838,化學工業,4706,大恭,tpex,2023-04-03
1839,化學工業,4707,磐亞,tpex,2023-04-03
1840,化學工業,4711,永純,tpex,2023-04-03
1841,食品工業,4712,南璋,tpex,2023-04-03
1842,化學工業,4714,永捷,tpex,2023-04-03
1843,化學工業,4716,大立,tpex,2023-04-03
1844,化學工業,4720,德淵,twse,2023-04-03
1845,化學生技醫療,4720,德淵,twse,2023-04-03
1846,化學工業,4721,美琪瑪,tpex,2023-04-03
1847,化學工業,4722,國精化,twse,2023-04-03
1848,化學生技醫療,4722,國精化,twse,2023-04-03
1849,化學工業,4725,信昌化,twse,2023-04-03
1850,化學生技醫療,4725,信昌化,twse,2023-04-03
1851,生技醫療業,4726,永昕,tpex,2023-04-03
1852,生技醫療業,4728,雙美,tpex,2023-04-03
1853,光電業,4729,熒茂,tpex,2023-04-03
1854,化學工業,4733,上緯,twse,2023-04-03
1855,化學生技醫療,4733,上緯,twse,2023-04-03
1856,生技醫療業,4735,豪展,tpex,2023-04-03
1857,生技醫療業,4736,泰博,tpex,2023-04-03
1858,化學生技醫療,4737,華廣,twse,2023-04-03
1859,生技醫療業,4737,華廣,twse,2023-04-03
1860,化學工業,4739,康普,twse,2023-04-03
1861,化學生技醫療,4739,康普,twse,2023-04-03
1862,化學工業,4741,泓瀚,tpex,2023-04-03
1863,生技醫療業,4743,合一,tpex,2023-04-03
1864,生技醫療業,4744,皇將,tpex,2023-04-03
1865,生技醫療業,4745,合富-KY,tpex,2023-04-03
1866,化學生技醫療,4746,台耀,twse,2023-04-03
1867,生技醫療業,4746,台耀,twse,2023-04-03
1868,生技醫療業,4747,強生,tpex,2023-04-03
1869,化學工業,4754,國碳科,tpex,2023-04-03
1870,化學工業,4755,三福化,twse,2023-04-03
1871,化學生技醫療,4755,三福化,twse,2023-04-03
1872,其他電子類,4760,勤凱,tpex,2023-04-03
1873,化學工業,4763,材料-KY,twse,2023-04-03
1874,化學生技醫療,4763,材料-KY,twse,2023-04-03
1875,化學工業,4764,雙鍵,twse,2023-04-03
1876,化學生技醫療,4764,雙鍵,twse,2023-04-03
1877,化學工業,4766,南寶,twse,2023-04-03
1878,化學生技醫療,4766,南寶,twse,2023-04-03
1879,化學工業,4767,誠泰科技,tpex,2023-04-03
1880,化學工業,4768,晶呈科技,tpex,2023-04-03
1881,化學工業,4770,上品,twse,2023-04-03
1882,化學生技醫療,4770,上品,twse,2023-04-03
1883,文化創意業,4803,VHQ-KY,tpex,2021-12-18
1884,觀光事業,4804,大略-KY,tpex,2023-04-03
1885,文化創意業,4806,昇華,tpex,2023-04-03
1886,貿易百貨,4807,日成-KY,twse,2023-04-03
1887,通信網路業,4903,聯光通,tpex,2023-04-03
1888,通信網路業,4904,遠傳,twse,2023-04-03
1889,電子工業,4904,遠傳,twse,2023-04-03
1890,通信網路業,4905,台聯電,tpex,2023-04-03
1891,通信網路業,4906,正文,twse,2023-04-03
1892,電子工業,4906,正文,twse,2023-04-03
1893,建材營造,4907,富宇,tpex,2023-04-03
1894,通信網路業,4908,前鼎,tpex,2023-04-03
1895,通信網路業,4909,新復興,tpex,2023-04-03
1896,生技醫療業,4911,德英,tpex,2023-04-03
1897,電子工業,4912,聯德控股-KY,twse,2023-04-03
1898,電子零組件業,4912,聯德控股-KY,twse,2023-04-03
1899,電子工業,4915,致伸,twse,2023-04-03
1900,電子零組件業,4915,致伸,twse,2023-04-03
1901,電子工業,4916,事欣科,twse,2023-04-03
1902,電腦及週邊設備業,4916,事欣科,twse,2023-04-03
1903,半導體業,4919,新唐,twse,2023-04-03
1904,電子工業,4919,新唐,twse,2023-04-03
1905,半導體業,4923,力士,tpex,2023-04-03
1906,電腦及週邊設備業,4924,欣厚-KY,tpex,2023-04-03
1907,電子工業,4927,泰鼎-KY,twse,2023-04-03
1908,電子零組件業,4927,泰鼎-KY,twse,2023-04-03
1909,電器電纜,4930,燦星網,twse,2023-04-03
1910,電腦及週邊設備業,4931,新盛力,tpex,2023-04-03
1911,光電業,4933,友輝,tpex,2023-04-03
1912,光電業,4934,太極,twse,2023-04-03
1913,電子工業,4934,太極,twse,2023-04-03
1914,光電業,4935,茂林-KY,twse,2023-04-03
1915,電子工業,4935,茂林-KY,twse,2023-04-03
1916,電子工業,4938,和碩,twse,2023-04-03
1917,電腦及週邊設備業,4938,和碩,twse,2023-04-03
1918,電子零組件業,4939,亞電,tpex,2023-04-03
1919,光電業,4942,嘉彰,twse,2023-04-03
1920,電子工業,4942,嘉彰,twse,2023-04-03
1921,電子工業,4943,康控-KY,twse,2023-04-03
1922,電子零組件業,4943,康控-KY,twse,2023-04-03
1923,光電業,4944,兆遠,tpex,2023-04-03
1924,半導體業,4945,陞達科技,tpex,2023-04-03
1925,文化創意業,4946,辣椒,tpex,2023-04-03
1926,其他,4950,牧東,tpex,2023-04-03
1927,半導體業,4951,精拓科,tpex,2023-04-03
1928,半導體業,4952,凌通,twse,2023-04-03
1929,電子工業,4952,凌通,twse,2023-04-03
1930,資訊服務業,4953,緯軟,tpex,2023-04-03
1931,光電業,4956,光鋐,twse,2023-04-03
1932,電子工業,4956,光鋐,twse,2023-04-03
1933,電子工業,4958,臻鼎-KY,twse,2023-04-03
1934,電子零組件業,4958,臻鼎-KY,twse,2023-04-03
1935,光電業,4960,誠美材,twse,2023-04-03
1936,電子工業,4960,誠美材,twse,2023-04-03
1937,半導體業,4961,天鈺,twse,2023-04-03
1938,電子工業,4961,天鈺,twse,2023-04-03
1939,半導體業,4966,譜瑞-KY,tpex,2023-04-03
1940,半導體業,4967,十銓,twse,2023-04-03
1941,電子工業,4967,十銓,twse,2023-04-03
1942,半導體業,4968,立積,twse,2023-04-03
1943,電子工業,4968,立積,twse,2023-04-03
1944,半導體業,4971,IET-KY,tpex,2023-04-03
1945,光電業,4972,湯石照明,tpex,2023-04-03
1946,半導體業,4973,廣穎,tpex,2023-04-03
1947,電子零組件業,4974,亞泰,tpex,2023-04-03
1948,光電業,4976,佳凌,twse,2023-04-03
1949,電子工業,4976,佳凌,twse,2023-04-03
1950,通信網路業,4977,眾達-KY,twse,2023-04-03
1951,電子工業,4977,眾達-KY,twse,2023-04-03
1952,通信網路業,4979,華星光,tpex,2023-04-03
1953,通信網路業,4984,科納-KY,twse,2023-04-03
1954,電子工業,4984,科納-KY,twse,2023-04-03
1955,電腦及週邊設備業,4987,科誠,tpex,2023-04-03
1956,電子工業,4989,榮科,twse,2023-04-03
1957,電子零組件業,4989,榮科,twse,2023-04-03
1958,半導體業,4991,環宇-KY,tpex,2023-04-03
1959,資訊服務業,4994,傳奇,twse,2023-04-03
1960,電子工業,4994,傳奇,twse,2023-04-03
1961,光電業,4995,晶達,tpex,2023-04-03
1962,電子工業,4999,鑫禾,twse,2023-04-03
1963,電子零組件業,4999,鑫禾,twse,2023-04-03
1964,鋼鐵工業,5007,三星,twse,2023-04-03
1965,鋼鐵工業,5009,榮剛,tpex,2023-04-03
1966,鋼鐵工業,5011,久陽,tpex,2023-04-03
1967,鋼鐵工業,5013,強新,tpex,2023-04-03
1968,鋼鐵工業,5014,建錩,tpex,2023-04-03
1969,鋼鐵工業,5015,華祺,tpex,2023-04-03
1970,鋼鐵工業,5016,松和,tpex,2023-04-03
1971,橡膠工業,5102,富強,tpex,2022-07-09
1972,資訊服務業,5201,凱衛,tpex,2023-04-03
1973,資訊服務業,5202,力新,tpex,2023-04-03
1974,資訊服務業,5203,訊連,twse,2023-04-03
1975,電子工業,5203,訊連,twse,2023-04-03
1976,其他電子類,5205,中茂,tpex,2023-04-03
1977,建材營造,5206,坤悅,tpex,2023-04-03
1978,其他,5209,新鼎,tpex,2023-04-03
1979,資訊服務業,5209,新鼎,tpex,2022-06-03
1980,資訊服務業,5210,寶碩,tpex,2023-04-03
1981,資訊服務業,5211,蒙恬,tpex,2023-04-03
1982,資訊服務業,5212,凌網,tpex,2023-04-03
1983,建材營造,5213,亞昕,tpex,2023-04-03
1984,電子工業,5215,科嘉-KY,twse,2023-04-03
1985,電腦及週邊設備業,5215,科嘉-KY,twse,2023-04-03
1986,光電業,5220,萬達光電,tpex,2023-04-03
1987,半導體業,5222,全訊,twse,2023-04-03
1988,電子工業,5222,全訊,twse,2023-04-03
1989,電腦及週邊設備業,5223,安力-KY,tpex,2023-04-03
1990,其他電子業,5225,東科-KY,twse,2023-04-03
1991,電子工業,5225,東科-KY,twse,2023-04-03
1992,電子零組件業,5227,立凱-KY,tpex,2023-04-03
1993,電子零組件業,5228,鈺鎧,tpex,2023-04-03
1994,光電業,5230,雷笛克光學,tpex,2023-04-03
1995,光電業,5234,達興材料,twse,2023-04-03
1996,電子工業,5234,達興材料,twse,2023-04-03
1997,半導體業,5236,凌陽創新,tpex,2023-04-03
1998,光電業,5243,乙盛-KY,twse,2023-04-03
1999,電子工業,5243,乙盛-KY,twse,2023-04-03
2000,光電業,5244,弘凱,twse,2023-04-03
2001,電子工業,5244,弘凱,twse,2023-04-03
2002,光電業,5245,智晶,tpex,2023-04-03
2003,光電業,5251,天鉞電,tpex,2023-04-03
2004,電子工業,5258,虹堡,twse,2023-04-03
2005,電腦及週邊設備業,5258,虹堡,twse,2023-04-03
2006,光電業,5259,奕智博,twse,2023-04-03
2007,電子工業,5259,奕智博,twse,2023-04-03
2008,文化創意業,5263,智崴,tpex,2023-04-03
2009,電子工業,5264,鎧勝-KY,twse,2023-04-03
2010,電腦及週邊設備業,5264,鎧勝-KY,twse,2023-04-03
2011,半導體業,5269,祥碩,twse,2023-04-03
2012,電子工業,5269,祥碩,twse,2023-04-03
2013,半導體業,5272,笙科,tpex,2023-04-03
2014,半導體業,5274,信驊,tpex,2023-04-03
2015,其他,5276,達輝-KY,tpex,2023-04-03
2016,電子商務業,5278,尚凡,tpex,2023-04-03
2017,半導體業,5280,F-敦泰,twse,2023-04-03
2018,電子工業,5280,F-敦泰,twse,2023-04-03
2019,光電業,5281,大峽谷-KY,tpex,2023-04-03
2020,電器電纜,5283,禾聯碩,twse,2023-04-03
2021,其他,5284,jpp-KY,twse,2023-04-03
2022,半導體業,5285,界霖,twse,2023-04-03
2023,電子工業,5285,界霖,twse,2023-04-03
2024,電子商務業,5287,數字,tpex,2023-04-03
2025,電機機械,5288,豐祥-KY,twse,2023-04-03
2026,電腦及週邊設備業,5289,宜鼎,tpex,2023-04-03
2027,電子零組件業,5291,邑昇,tpex,2023-04-03
2028,半導體業,5299,杰力,tpex,2023-04-03
2029,觀光事業,5301,寶得利,tpex,2023-04-03
2030,半導體業,5302,太欣,tpex,2023-04-03
2031,電腦及週邊設備業,5304,鼎創達,tpex,2020-11-22
2032,半導體業,5305,敦南,twse,2023-04-03
2033,電子工業,5305,敦南,twse,2023-04-03
2034,其他,5306,桂盟,twse,2023-04-03
2035,電子零組件業,5309,系統電,tpex,2023-04-03
2036,資訊服務業,5310,天剛,tpex,2023-04-03
2037,生技醫療業,5312,寶島科,tpex,2023-04-03
2038,半導體業,5314,世紀,tpex,2023-04-03
2039,光電業,5315,光聯,tpex,2023-04-03
2040,電子商務業,5321,美而快,tpex,2023-04-03
2041,電子零組件業,5321,美而快,tpex,2022-06-03
2042,建材營造,5324,士開,tpex,2023-04-03
2043,電子零組件業,5328,華容,tpex,2023-04-03
2044,電子零組件業,5340,建榮,tpex,2023-04-03
2045,半導體業,5344,立衛,tpex,2023-04-03
2046,其他,5345,天揚,tpex,2023-04-03
2047,電子零組件業,5345,天揚,tpex,2021-06-12
2048,半導體業,5347,世界,tpex,2023-04-03
2049,通信網路業,5348,系通,tpex,2023-04-03
2050,電子零組件業,5349,先豐,tpex,2020-10-31
2051,半導體業,5351,鈺創,tpex,2023-04-03
2052,通信網路業,5353,台林,tpex,2023-04-03
2053,電子零組件業,5355,佳總,tpex,2023-04-03
2054,電腦及週邊設備業,5356,協益,tpex,2023-04-03
2055,觀光事業,5364,力麗店,tpex,2023-04-03
2056,光電業,5371,中光電,tpex,2023-04-03
2057,電子零組件業,5381,合正,tpex,2023-04-03
2058,其他電子類,5383,金利,tpex,2023-04-03
2059,電腦及週邊設備業,5386,青雲,tpex,2023-04-03
2060,通信網路業,5388,中磊,twse,2023-04-03
2061,電子工業,5388,中磊,twse,2023-04-03
2062,光電業,5392,能率,tpex,2023-04-03
2063,其他,5398,慕康生醫,tpex,2023-04-03
2064,資訊服務業,5403,中菲,tpex,2023-04-03
2065,資訊服務業,5410,國眾,tpex,2023-04-03
2066,半導體業,5425,台半,tpex,2023-04-03
2067,電腦及週邊設備業,5426,振發,tpex,2023-04-03
2068,光電業,5432,新門,tpex,2023-04-03
2069,電子工業,5434,崇越,twse,2023-04-03
2070,電子通路業,5434,崇越,twse,2023-04-03
2071,電腦及週邊設備業,5438,東友,tpex,2023-04-03
2072,電子零組件業,5439,高技,tpex,2023-04-03
2073,光電業,5443,均豪,tpex,2023-04-03
2074,其他,5450,南良,tpex,2023-04-03
2075,電腦及週邊設備業,5450,寶聯通,tpex,2020-06-03
2076,其他電子類,5452,佶優,tpex,2023-04-03
2077,建材營造,5455,昇益,tpex,2023-04-03
2078,電子零組件業,5457,宣德,tpex,2023-04-03
2079,電子零組件業,5460,同協,tpex,2023-04-03
2080,電子零組件業,5464,霖宏,tpex,2023-04-03
2081,電腦及週邊設備業,5465,富驊,tpex,2023-04-03
2082,半導體業,5468,凱鈺,tpex,2023-04-03
2083,電子工業,5469,瀚宇博,twse,2023-04-03
2084,電子零組件業,5469,瀚宇博,twse,2023-04-03
2085,半導體業,5471,松翰,twse,2023-04-03
2086,電子工業,5471,松翰,twse,2023-04-03
2087,電腦及週邊設備業,5474,聰泰,tpex,2023-04-03
2088,電子零組件業,5475,德宏,tpex,2023-04-03
2089,文化創意業,5478,智冠,tpex,2023-04-03
2090,其他,5481,新華,tpex,2023-04-03
2091,電子零組件業,5481,新華,tpex,2020-06-03
2092,半導體業,5483,中美晶,tpex,2023-04-03
2093,光電業,5484,慧友,twse,2023-04-03
2094,電子工業,5484,慧友,twse,2023-04-03
2095,半導體業,5487,通泰,tpex,2023-04-03
2096,電子零組件業,5488,松普,tpex,2023-04-03
2097,其他電子類,5489,彩富,tpex,2023-04-03
2098,電腦及週邊設備業,5490,同亨,tpex,2023-04-03
2099,其他電子類,5493,三聯,tpex,2023-04-03
2100,電子零組件業,5498,凱崴,tpex,2023-04-03
2101,建材營造,5508,永信建,tpex,2023-04-03
2102,建材營造,5511,德昌,tpex,2023-04-03
2103,建材營造,5512,力麒,tpex,2023-04-03
2104,建材營造,5514,三豐,tpex,2023-04-03
2105,建材營造,5515,建國,twse,2023-04-03
2106,建材營造,5516,雙喜,tpex,2023-04-03
2107,建材營造,5519,隆大,twse,2023-04-03
2108,建材營造,5520,力泰,tpex,2023-04-03
2109,建材營造,5521,工信,twse,2023-04-03
2110,建材營造,5522,遠雄,twse,2023-04-03
2111,建材營造,5523,豐謙,tpex,2023-04-03
2112,建材營造,5525,順天,twse,2023-04-03
2113,建材營造,5529,鉅陞,tpex,2023-04-03
2114,其他,5530,龍巖,tpex,2023-04-03
2115,建材營造,5531,鄉林,twse,2023-04-03
2116,建材營造,5533,皇鼎,twse,2023-04-03
2117,建材營造,5534,長虹,twse,2023-04-03
2118,其他電子類,5536,聖暉*,tpex,2023-04-03
2119,鋼鐵工業,5538,東明-KY,twse,2023-04-03
2120,建材營造,5543,桓鼎-KY,tpex,2023-04-03
2121,建材營造,5546,永固-KY,twse,2023-04-03
2122,航運業,5601,台聯櫃,tpex,2023-04-03
2123,航運業,5603,陸海,tpex,2023-04-03
2124,其他,5604,中連,tpex,2023-04-03
2125,航運業,5604,中連貨,tpex,2021-06-12
2126,航運業,5607,遠雄港,twse,2023-04-03
2127,航運業,5608,四維航,twse,2023-04-03
2128,航運業,5609,中菲行,tpex,2023-04-03
2129,觀光事業,5701,劍湖山,tpex,2023-04-03
2130,觀光事業,5703,亞都,tpex,2023-04-03
2131,觀光事業,5704,老爺知,tpex,2023-04-03
2132,觀光事業,5706,鳳凰,twse,2023-04-03
2133,金融業,5820,日盛金,tpex,2022-11-03
2134,金融保險,5854,合庫,twse,2023-04-03
2135,金融業,5864,致和證,tpex,2023-04-03
2136,其他,5871,中租-KY,twse,2023-04-03
